Stimulus,IsWord,Valence,CorrectResponse,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instructions.started,instructionsText.started,key_resp_2.started,instructions.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,trial.started,text.started,key_resp.started,text.stopped,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,ParticipantResponse,CorrectResponse,End.started,text_z.started,End.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
l a w v e r,0.0,non-word,z,3,44,344,76,298.15638000000035,,,,,,,,,298.1417677999998,298.15638000000035,298.15638000000035,298.6717859999917,298.87268500000937,z,0.7053568999981508,None,z,z,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
c l o c k,1.0,neutral,m,3,45,345,20,298.88773079999373,,,,,,,,,298.8732170999865,298.88773079999373,298.88773079999373,299.40266309998697,299.420137100009,m,0.5259258000005502,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
f a i l u r e,1.0,negative,m,3,46,346,77,299.4359875000082,,,,,,,,,299.42065939999884,299.4359875000082,299.4359875000082,299.9513664999977,300.05285479998565,m,0.6009301000158302,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
t w o r i k,0.0,non-word,z,3,47,347,93,300.06758309999714,,,,,,,,,300.05337410001084,300.06758309999714,300.06758309999714,300.56657460000133,300.70041910000145,z,0.6204059000010602,None,z,z,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
d r o n t,0.0,non-word,z,3,48,348,95,300.71581329999026,,,,,,,,,300.7011291999952,300.71581329999026,300.71581329999026,301.2310385000019,301.31496089999564,z,0.5875992999935988,None,z,z,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
g r u f f i l,0.0,non-word,z,3,49,349,49,301.33082110001124,,,,,,,,,301.3154815000016,301.33082110001124,301.33082110001124,301.84594229998766,301.8971237000078,z,0.5618784000107553,None,z,z,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
a c h i e v e m e n t,1.0,positive,m,3,50,350,27,301.9127416999836,,,,,,,,,301.89769459998934,301.9127416999836,301.9127416999836,302.4274111999839,302.4618400000036,m,0.5322718000097666,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
l o v e,1.0,positive,m,3,51,351,0,302.47729330000584,,,,,,,,,302.4623722000106,302.47729330000584,302.47729330000584,302.9761290999886,302.99395549998735,m,0.5101518000010401,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
t r a g e d y,1.0,negative,m,3,52,352,70,303.0093460000062,,,,,,,,,302.99449989999994,303.0093460000062,303.0093460000062,,303.4599659999949,m,0.43662269998458214,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
p e n c i l,1.0,neutral,m,3,53,353,37,303.4751397999935,,,,,,,,,303.4604919999838,303.4751397999935,303.4751397999935,303.99037710000994,304.0748714999936,m,0.5895192000025418,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
z o m p r e,0.0,non-word,z,3,54,354,73,304.089802100003,,,,,,,,,304.0754028999945,304.089802100003,304.089802100003,304.5886263999855,304.68916939999326,z,0.5965087999938987,None,z,z,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
f e a r f u l,1.0,negative,m,3,55,355,2,304.7047644999984,,,,,,,,,304.6896829000034,304.7047644999984,304.7047644999984,,305.1710421000025,m,0.4642648000153713,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
c e l e b r a t i o n,1.0,positive,m,3,56,356,75,305.1872413000092,,,,,,,,,305.1715613999986,305.1872413000092,305.1872413000092,305.70223229998373,305.72024170000805,m,0.5296659000159707,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
a p p l e,1.0,neutral,m,3,57,357,32,305.7354489999998,,,,,,,,,305.72077409998747,305.7354489999998,305.7354489999998,,306.16910160001134,m,0.42152709999936633,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
p e n c i l,1.0,neutral,m,3,58,358,24,306.18467950000195,,,,,,,,,306.1700143000053,306.18467950000195,306.18467950000195,,306.6175344999938,m,0.4188097000005655,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
s u c c e s s,1.0,positive,m,3,59,359,35,306.63351769998553,,,,,,,,,306.61806320000323,306.63351769998553,306.63351769998553,,307.08286059999955,m,0.44656430001487024,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
v o b l i t,0.0,non-word,z,3,60,360,38,307.09806469999603,,,,,,,,,307.08347019998473,307.09806469999603,307.09806469999603,307.6138530999888,307.86430809999,z,0.7634459999972023,None,z,z,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
c r i o u s,0.0,non-word,z,3,61,361,99,307.8798076999956,,,,,,,,,307.8648288999975,307.8798076999956,307.8798076999956,308.39477660000557,308.4631201000011,m,0.58146940000006,None,m,z,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
t r a i n,1.0,neutral,m,3,62,362,40,308.47778769998695,,,,,,,,,308.46364669999457,308.47778769998695,308.47778769998695,308.97686150000663,309.1939593999996,m,0.711041699978523,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
g r i n d l e,0.0,non-word,z,3,63,363,54,309.20938919999753,,,,,,,,,309.19447849999415,309.20938919999753,309.20938919999753,309.7084124000103,310.45778890000656,z,1.242476900020847,None,z,z,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
d r e n k,0.0,non-word,z,3,64,364,4,310.4725693000073,,,,,,,,,310.458326699998,310.4725693000073,310.4725693000073,310.9875671000045,311.12183899999945,z,0.6329406999866478,None,z,z,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
s t o n e,1.0,neutral,m,3,65,365,13,311.1378571999958,,,,,,,,,311.12236839998513,311.1378571999958,311.1378571999958,311.65267010001116,311.8201936999976,m,0.6800242000026628,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
p l a r k,0.0,non-word,z,3,66,366,45,311.8355326000019,,,,,,,,,311.820799100009,311.8355326000019,311.8355326000019,312.350909700006,312.4843314999889,z,0.6465689000033308,None,z,z,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
c h i n d l e,0.0,non-word,z,3,67,367,8,312.50035329998354,,,,,,,,,312.48484940000344,312.50035329998354,312.50035329998354,313.01557160000084,313.0498329999973,z,0.5333672999986447,None,z,z,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
s o r r o w,1.0,negative,m,3,68,368,33,313.0651731000107,,,,,,,,,313.05076089999056,313.0651731000107,313.0651731000107,313.56423719998566,313.6152691000025,m,0.5410068999917712,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
g r i n d l e,0.0,non-word,z,3,69,369,3,313.6305640999926,,,,,,,,,313.6157959999982,313.6305640999926,313.6305640999926,314.14547550000134,314.66212839999935,z,1.0240224000008311,None,z,z,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
k i n d n e s s,1.0,positive,m,3,70,370,82,314.6772365999932,,,,,,,,,314.6626679000037,314.6772365999932,314.6772365999932,315.1928363000043,316.29117459998815,m,1.6047383999975864,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
f l o r t,0.0,non-word,z,3,71,371,11,316.30669510000735,,,,,,,,,316.2917385000037,316.30669510000735,316.30669510000735,316.82153149999795,316.9724540000025,z,0.6520531999995001,None,z,z,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
b r a s k,0.0,non-word,z,3,72,372,79,316.9878614000045,,,,,,,,,316.97322189999977,316.9878614000045,316.9878614000045,317.5037546000094,317.6880564999883,z,0.6989941000065301,None,z,z,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
g r i e f,1.0,negative,m,3,73,373,62,317.702653299988,,,,,,,,,317.68857199998456,317.702653299988,317.702653299988,318.21827169999597,318.4691452999832,m,0.7555607999966014,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
s a d n e s s,1.0,negative,m,3,74,374,88,318.4842110000027,,,,,,,,,318.46965849999106,318.4842110000027,318.4842110000027,318.9991679000086,318.98363000000245,m,0.4841685999999754,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
g l o r b y,0.0,non-word,z,3,75,375,28,318.9991679000086,,,,,,,,,318.9842337000009,318.9991679000086,318.9991679000086,319.5144876999839,319.78156159998616,z,0.7679716999991797,None,z,z,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
b o t t l e,1.0,neutral,m,3,76,376,58,319.79727869998896,,,,,,,,,319.7820869999996,319.79727869998896,319.79727869998896,,320.1800557000097,m,0.3756711999885738,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
f e a r f u l,1.0,negative,m,3,77,377,98,320.1959121999971,,,,,,,,,320.1805808999925,320.1959121999971,320.1959121999971,320.7112245000026,320.84536050001043,m,0.6404488999978639,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
r e g r e t,1.0,negative,m,3,78,378,64,320.8611913000059,,,,,,,,,320.84590610000305,320.8611913000059,320.8611913000059,,321.2604922000028,m,0.3826237000175752,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
m o u n t a i n,1.0,neutral,m,3,79,379,71,321.2761046999949,,,,,,,,,321.2610374999931,321.2761046999949,321.2761046999949,,321.44365649999236,m,0.16195050001260825,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
s m i l e,1.0,positive,m,3,80,380,55,321.45930899999803,,,,,,,,,321.44430199998897,321.45930899999803,321.45930899999803,,321.74311000001035,m,0.27104140000301413,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
s m o r n,0.0,non-word,z,3,81,381,51,321.7584585000004,,,,,,,,,321.74365620000754,321.7584585000004,321.7584585000004,322.25696189998416,322.4578586999851,z,0.696727100003045,None,z,z,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
s m a g l e,0.0,non-word,z,3,82,382,53,322.47285789999296,,,,,,,,,322.45839690000867,322.47285789999296,322.47285789999296,322.9713674999948,323.1057492000109,m,0.6210295000055339,None,m,z,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
p l o r,0.0,non-word,z,3,83,383,52,323.1214958000055,,,,,,,,,323.106277999992,323.1214958000055,323.1214958000055,323.63668599998346,324.02048010000726,z,0.89755910000531,None,z,z,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
c r y,1.0,negative,m,3,84,384,61,324.03534319999744,,,,,,,,,324.0210022999963,324.03534319999744,324.03534319999744,324.5512510999979,325.34971790001146,m,1.3057081000006292,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
m e t r o,1.0,neutral,m,3,85,385,96,325.3653917000047,,,,,,,,,325.3502496999863,325.3653917000047,325.3653917000047,325.88029599998845,328.774304999999,m,3.4013301999948453,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
l o m e b,0.0,non-word,z,3,86,386,90,328.7889537999872,,,,,,,,,328.7748303000117,328.7889537999872,328.7889537999872,329.3043595000054,330.16957790000015,z,1.3709594999963883,None,z,z,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
a n g e r,1.0,negative,m,3,87,387,15,330.1849999999977,,,,,,,,,330.1700936999987,330.1849999999977,330.1849999999977,,330.6519999000011,m,0.4578589999873657,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
s u n s h i n e,1.0,positive,m,3,88,388,30,330.6674139999959,,,,,,,,,330.6525450999907,330.6674139999959,330.6674139999959,331.1660210999835,331.64894730001106,m,0.9657014000113122,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
s a d n e s s,1.0,negative,m,3,89,389,65,331.664777900005,,,,,,,,,331.6494842999964,331.664777900005,331.664777900005,,332.0652087999915,m,0.3926579999970272,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
s m i l e,1.0,positive,m,3,90,390,92,332.0799532000092,,,,,,,,,332.06572959999903,332.0799532000092,332.0799532000092,,332.39729039999656,m,0.3075424999988172,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
c h e e r,1.0,positive,m,3,91,391,63,332.41281400001026,,,,,,,,,332.39819489998627,332.41281400001026,332.41281400001026,,332.81276739999885,m,0.3855182999977842,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
d e s p a i r,1.0,negative,m,3,92,392,56,332.828365399997,,,,,,,,,332.8132881000056,332.828365399997,332.828365399997,,333.162697199994,m,0.3330361999978777,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
p e a c e,1.0,positive,m,3,93,393,89,333.17701680000755,,,,,,,,,333.1632217000006,333.17701680000755,333.17701680000755,,333.51058979998925,m,0.32637830000021495,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
a n g e r,1.0,negative,m,3,94,394,44,333.5260510999942,,,,,,,,,333.511133699998,333.5260510999942,333.5260510999942,,333.85966310001095,m,0.32410699999309145,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
s w o r p y,0.0,non-word,z,3,95,395,69,333.87554889998864,,,,,,,,,333.8601875999884,333.87554889998864,333.87554889998864,334.39057260000845,334.45880860000034,z,0.5745956000173464,None,z,z,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
c a b l e,1.0,neutral,m,3,96,396,78,334.47359040001174,,,,,,,,,334.45961089999764,334.47359040001174,334.47359040001174,334.9888151999912,335.3891215999902,m,0.9134898999764118,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
h o p e,1.0,positive,m,3,97,397,46,335.4045039000048,,,,,,,,,335.38965050000115,335.4045039000048,335.4045039000048,,335.8374898000038,m,0.4269101999816485,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
c r i t i c i s m,1.0,negative,m,3,98,398,26,335.85312710001017,,,,,,,,,335.83801800000947,335.85312710001017,335.85312710001017,336.36807170000975,336.3531032000028,m,0.4986942000105046,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
d r e a m,1.0,positive,m,3,99,399,9,336.36807170000975,,,,,,,,,336.35363430000143,336.36807170000975,336.36807170000975,,336.7856974999886,m,0.41447199997492135,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
g r i e f,1.0,negative,m,4,0,400,50,336.8001571999921,,,,,,,,,336.7862293999933,336.8001571999921,336.8001571999921,337.29926569998497,337.2837842000008,m,0.4734427999937907,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
b l o r p,0.0,non-word,z,4,1,401,60,337.29926569998497,,,,,,,,,337.2844807000074,337.29926569998497,337.29926569998497,337.81418049999047,337.83243010001024,z,0.5309048999915831,None,z,z,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
d r e a m,1.0,positive,m,4,2,402,9,337.84750629999326,,,,,,,,,337.8331438000023,337.84750629999326,337.84750629999326,,338.0978233999922,m,0.23786029999610037,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
d r o n t,0.0,non-word,z,4,3,403,95,338.1136899999983,,,,,,,,,338.098344500002,338.1136899999983,338.1136899999983,,338.4640107000014,m,0.3453521999763325,None,m,z,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
p e n c i l,1.0,neutral,m,4,4,404,24,338.4793505999842,,,,,,,,,338.46453749999637,338.4793505999842,338.4793505999842,,338.91224969999166,z,0.4233424999983981,None,z,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
b r a s k,0.0,non-word,z,4,5,405,79,338.92797359998804,,,,,,,,,338.9127720000106,338.92797359998804,338.92797359998804,339.4433512999967,340.10922089999076,z,1.178669599990826,None,z,z,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
j o y f u l,1.0,positive,m,4,6,406,19,340.12519600000815,,,,,,,,,340.109918800008,340.12519600000815,340.12519600000815,340.63965900000767,341.4564590000082,m,1.3140274999896064,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
c l o u d,1.0,neutral,m,4,7,407,94,341.4712593999866,,,,,,,,,341.45698509999784,341.4712593999866,341.4712593999866,,341.93788769998355,m,0.45184409999637865,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
g r u f f i l,0.0,non-word,z,4,8,408,49,341.95359809999354,,,,,,,,,341.9384243999957,341.95359809999354,341.95359809999354,342.46854629999143,342.5360032999888,z,0.5700036000052933,None,z,z,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
f l o r t,0.0,non-word,z,4,9,409,11,342.5514994999976,,,,,,,,,342.53652759999386,342.5514994999976,342.5514994999976,343.0668694000051,343.1509928999876,z,0.5903027000022121,None,z,z,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
d e l i g h t,1.0,positive,m,4,10,410,39,343.1664302999852,,,,,,,,,343.15151619998505,343.1664302999852,343.1664302999852,343.665779700008,343.6994646000094,m,0.5222201999858953,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
w i n d o w,1.0,neutral,m,4,11,411,68,343.7148992999864,,,,,,,,,343.69998239999404,343.7148992999864,343.7148992999864,344.2301630000002,344.2314456999884,m,0.5044202000135556,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
t w o r i k,0.0,non-word,z,4,12,412,93,344.24737739999546,,,,,,,,,344.23196020000614,344.24737739999546,344.24737739999546,344.762023599993,344.84646229998907,z,0.5893843999947421,None,z,z,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
c r i t i c i s m,1.0,negative,m,4,13,413,26,344.86209949999466,,,,,,,,,344.8469910999993,344.86209949999466,344.86209949999466,345.3770736999868,346.3922653000045,m,1.51559900000575,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
b o t t l e,1.0,neutral,m,4,14,414,58,346.40775439998833,,,,,,,,,346.39316919998964,346.40775439998833,346.40775439998833,346.92305959999794,346.90797199998633,m,0.49884410001686774,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
p l a r k,0.0,non-word,z,4,15,415,16,346.92305959999794,,,,,,,,,346.9084976000013,346.92305959999794,346.92305959999794,347.4379889999982,347.5059559000074,z,0.5752630999777466,None,z,z,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
s u n s h i n e,1.0,positive,m,4,16,416,30,347.5217701999936,,,,,,,,,347.5064769999881,347.5217701999936,347.5217701999936,,347.93812030000845,m,0.40913370001362637,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
d r i n t,0.0,non-word,z,4,17,417,23,347.95324480001,,,,,,,,,347.93868479999946,347.95324480001,347.95324480001,348.4687140999886,348.5365717000095,z,0.5781781999976374,None,z,z,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
s o r r o w,1.0,negative,m,4,18,418,33,348.55176189998747,,,,,,,,,348.53709219998564,348.55176189998747,348.55176189998747,349.06721050001215,349.15080860001035,m,0.5897872000059579,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
v a b l i n,0.0,non-word,z,4,19,419,1,349.1663744999969,,,,,,,,,349.15133170000627,349.1663744999969,349.1663744999969,349.665448499989,349.69988949998515,m,0.5304907000099774,None,m,z,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
s m a g l e,0.0,non-word,z,4,20,420,53,349.7148797000118,,,,,,,,,349.7004292999918,349.7148797000118,349.7148797000118,350.23078660000465,350.3645523999876,z,0.633303300011903,None,z,z,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
l a m p,1.0,neutral,m,4,21,421,42,350.379769399995,,,,,,,,,350.3650847999961,350.379769399995,350.379769399995,350.87884349998785,351.06222250001156,m,0.679274299996905,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
z o m p r e,0.0,non-word,z,4,22,422,73,351.0782460999908,,,,,,,,,351.06274540000595,351.0782460999908,351.0782460999908,351.59331599998404,351.7111167999974,z,0.623578600003384,None,z,z,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
g r a t i t u d e,1.0,positive,m,4,23,423,41,351.72669479998876,,,,,,,,,351.71166259999154,351.72669479998876,351.72669479998876,352.241797900002,352.7746099999931,m,1.0432684000115842,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
t r a g e d y,1.0,negative,m,4,24,424,70,352.79035160000785,,,,,,,,,352.77512760000536,352.79035160000785,352.79035160000785,353.2884178000095,354.004119499994,m,1.2118431999988388,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
m o u n t a i n,1.0,neutral,m,4,25,425,71,354.0203379000013,,,,,,,,,354.0046394999954,354.0203379000013,354.0203379000013,354.53623170001083,354.60310569999274,m,0.5787042999872938,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
f e a r f u l,1.0,negative,m,4,26,426,2,354.61877490000916,,,,,,,,,354.6036235000065,354.61877490000916,354.61877490000916,355.13391689999844,355.21774580000783,m,0.5957322999893222,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
l a m p,1.0,neutral,m,4,27,427,18,355.23335190000944,,,,,,,,,355.2182795999979,355.23335190000944,355.23335190000944,355.73246179998387,355.8170675000001,m,0.5825391000253148,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
k i n d n e s s,1.0,positive,m,4,28,428,82,355.8317659999884,,,,,,,,,355.817592300009,355.8317659999884,355.8317659999884,356.3306333000073,356.31568010000046,m,0.4699261999921873,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
s t o n e,1.0,neutral,m,4,29,429,13,356.3306333000073,,,,,,,,,356.31619650000357,356.3306333000073,356.3306333000073,,356.730802999984,m,0.3968091999995522,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
t r a i n,1.0,neutral,m,4,30,430,40,356.74619969999185,,,,,,,,,356.7313288000005,356.74619969999185,356.74619969999185,357.26131139998324,357.6280722999945,m,0.865520400024252,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
