delay,freq,condition,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,polygon.started,polygon_2.started,key_resp.started,polygon.stopped,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,beep.started,sound_1.started,sound_1.stopped,beep.stopped,response.started,text.started,textbox.started,button.started,response.stopped,textbox.text,button.numClicks,button.timesOn,button.timesOff,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0.7,1000.0,exp,21,7,259,5,1448.5369011000148,,1448.5229950999492,1448.5369011000148,1449.5342768000555,1449.5342768000555,1449.5536883000168,1450.2999842999852,space,0.7521110000088811,None,1450.3004914000048,1451.0135978666406,1451.3283102999558,1451.3133890999597,1451.313430600043,1451.3283102999558,1451.3283102999558,1451.3283102999558,1454.274994800042,800,1,[2.9598184999777004],[2.959836499998346],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.4,400.0,unexp,21,8,260,1,1454.2874309999752,,1454.275939300016,1454.2874309999752,1455.2844600000535,1455.2844600000535,1455.3011519000283,1455.7674128000508,space,0.4727959999581799,None,1455.7680918999831,1456.1820139666127,1456.4977935000206,1456.4825776999933,1456.4826044999645,1456.4977935000206,1456.4977935000206,1456.4977935000206,1458.5276208000141,600,1,[2.043557700002566],[2.0435654000611976],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.7,400.0,unexp,21,9,261,2,1458.5428599999868,,1458.5285597999464,1458.5428599999868,1459.540868699958,1459.540868699958,1459.5573739000247,1459.840934100037,space,0.29276510002091527,None,1459.8414508000133,1460.5541354666968,1460.8691666999948,1460.849363199959,1460.8494049000437,1460.8691666999948,1460.8691666999948,1460.8691666999948,1463.879142800055,700,1,[3.0279793000081554],[3.0279886999633163],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.7,1000.0,exp,21,10,262,11,1463.8944856000016,,1463.880101800023,1463.8944856000016,1464.891697999963,1464.891697999963,1464.907772000006,1465.3081311999704,space,0.41370600007940084,None,1465.308851699985,1466.0223500666946,1466.3374041000498,1466.3227522000088,1466.3227749999496,1466.3374041000498,1466.3374041000498,1466.3374041000498,1470.3317074999795,700,1,[4.007283600047231],[4.007294200011529],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.1,1000.0,exp,21,11,263,3,1470.3441312000505,,1470.332849999948,1470.3441312000505,1471.3413426000043,1471.3413426000043,1471.357801599952,1473.0543263999862,space,1.7068694999907166,None,1473.0548272999586,1473.1696369666645,1473.484972199949,1473.4678737000213,1473.4679015000002,1473.484972199949,1473.484972199949,1473.484972199949,1477.2300911000348,300,1,[3.7603690000250936],[3.7603796999901533],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.1,400.0,unexp,22,0,264,0,1477.2412383000483,,1477.2311764000333,1477.2412383000483,1478.2386049000197,1478.2386049000197,1478.2549610999995,1478.6219457999687,space,0.3804642000468448,None,1478.622475900047,1478.737104266653,1479.0527069999953,1479.0360610000207,1479.036098099954,1479.0527069999953,1479.0527069999953,1479.0527069999953,1481.7847420999897,100,1,[2.746922899968922],[2.7469385999720544],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.1,1000.0,exp,22,1,265,9,1481.7961012999876,,1481.7856935000164,1481.7961012999876,1482.7933392000268,1482.7933392000268,1482.8108226999757,1483.1496021999628,space,0.3444059999892488,None,1483.1542731000227,1483.2580037666523,1483.5737045000424,1483.5584745000233,1483.5585008999915,1483.5737045000424,1483.5737045000424,1483.5737045000424,1485.7394174000365,200,1,[2.1793551000300795],[2.179380000103265],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.4,1000.0,exp,22,2,266,10,1485.7518630000413,,1485.74053000001,1485.7518630000413,1486.7495066000265,1486.7495066000265,1486.765840899956,1486.866862200026,space,0.10777410003356636,None,1486.8673750999733,1487.2808853666104,1487.5964544000453,1487.5799404000281,1487.579967800004,1487.5964544000453,1487.5964544000453,1487.5964544000453,1491.057039300038,120,1,[3.4755992999998853],[3.4756096000783145],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.4,1000.0,exp,22,3,267,4,1491.0702696999651,,1491.057994599978,1491.0702696999651,1492.0673595000408,1492.0673595000408,1492.0837849999662,1492.7999074999825,space,0.7213568000588566,None,1492.8004081999534,1493.2145261666776,1493.5294909000513,1493.514772799972,1493.5147954000277,1493.5294909000513,1493.5294909000513,1493.5294909000513,1495.193764900032,150,1,[1.6773311999859288],[1.6773444999707863],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.1,1000.0,exp,22,4,268,3,1495.208735500055,,1495.1950540999533,1495.208735500055,1496.2066994000343,1496.2066994000343,1496.2228611000464,1496.4727038000128,space,0.2510099000064656,None,1496.4732186999754,1496.5883392667204,1496.9214314999408,1496.8918346999562,1496.8918612000416,1496.9214314999408,1496.9214314999408,1496.9214314999408,1498.8010918000364,100,1,[1.907331099966541],[1.907340900041163],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.7,1000.0,exp,22,5,269,11,1498.8160941999522,,1498.8020824000123,1498.8160941999522,1499.813799699943,1499.813799699943,1499.8304250999936,1500.4461948000244,space,0.6236879000207409,None,1500.4467128000106,1501.1599806667111,1501.4755490000243,1501.4597245000186,1501.4597479999647,1501.4755490000243,1501.4755490000243,1501.4755490000243,1502.7598679999937,210,1,[1.2985924000386149],[1.2986036000074819],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.7,1000.0,exp,22,6,270,5,1502.7719995000516,,1502.7608363000327,1502.7719995000516,1503.7693488000077,1503.7693488000077,1503.785945099953,1504.0528785000206,space,0.2667905999114737,None,1504.0533740999526,1504.7665898667221,1505.0828382999753,1505.0625163999503,1505.0625566000235,1505.0828382999753,1505.0828382999753,1505.0828382999753,1507.0980995999998,400,1,[2.034014999982901],[2.0340260000666603],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.1,1000.0,exp,22,7,271,6,1507.1103969000396,,1507.099204600032,1507.1103969000396,1508.1074366999674,1508.1074366999674,1508.1240485000308,1508.8733041999512,space,0.755727699957788,None,1508.8738087999518,1508.9889270666793,1509.303629800037,1509.2865120999631,1509.2865385000478,1509.303629800037,1509.303629800037,1509.303629800037,1514.0623932999442,100,1,[4.7742832999210805],[4.774293900001794],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.4,1000.0,exp,22,8,272,7,1514.0739699999685,,1514.063338100037,1514.0739699999685,1515.0718181999982,1515.0718181999982,1515.0877829000237,1515.2387026999495,space,0.16530079999938607,None,1515.2392150000087,1515.6530687667002,1515.969356400019,1515.9545588000328,1515.954589800036,1515.969356400019,1515.969356400019,1515.969356400019,1519.1998558999621,200 ,1,[3.24340499995742],[3.243478399934247],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.7,1000.0,exp,22,9,273,8,1519.2105010999949,,1519.200840800011,1519.2105010999949,1520.2079003999825,1520.2079003999825,1520.22432139999,1522.5532603000174,space,2.337566699949093,None,1522.5537601999822,1523.2662281666455,1523.5979355000309,1523.5691904000123,1523.569217799988,1523.5979355000309,1523.5979355000309,1523.5979355000309,1526.2794602000504,450,1,[2.708592800074257],[2.7086035000393167],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.7,400.0,unexp,22,10,274,2,1526.2916251000133,,1526.2804495000164,1526.2916251000133,1527.2884409999824,1527.2884409999824,1527.3056106999866,1527.8218127999571,space,0.5321573000401258,None,1527.8223090000101,1528.5351230666313,1528.8676541000023,1528.8385122999898,1528.8385405999725,1528.8676541000023,1528.8676541000023,1528.8676541000023,1532.7776518000173,800,1,[3.93758600007277],[3.93759950005915],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.4,400.0,unexp,22,11,275,1,1532.7899197999504,,1532.77861139999,1532.7899197999504,1533.7873409999884,1533.7873409999884,1533.8038694999996,1533.888131600048,space,0.08532539999578148,None,1533.8886256999685,1534.3029512666437,1534.6178255000268,1534.5986663000076,1534.5986915999674,1534.6178255000268,1534.6178255000268,1534.6178255000268,1538.795212499972,500,1,[4.195085600018501],[4.195096799987368],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.7,1000.0,exp,23,0,276,8,1538.8062254000106,,1538.7964876000187,1538.8062254000106,1539.803565900016,1539.803565900016,1539.8197869000142,1539.904748400033,space,0.08513080002740026,None,1539.905264400004,1540.6180579667018,1540.9334730000119,1540.9131410000264,1540.9131751000532,1540.9334730000119,1540.9334730000119,1540.9334730000119,1544.2592119000037,300,1,[3.344500600011088],[3.3445089999586344],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.7,1000.0,exp,23,1,277,5,1544.275145600026,,1544.260172899987,1544.275145600026,1545.2717705000541,1545.2717705000541,1545.2881136000506,1545.6723920000368,space,0.3915065999608487,None,1545.673083099944,1546.386151466639,1546.701147100015,1546.6865281999926,1546.6865514000528,1546.701147100015,1546.701147100015,1546.701147100015,1549.6119134999462,300,1,[2.9238908000988886],[2.923899000044912],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.7,1000.0,exp,23,2,278,11,1549.6273896999774,,1549.612855400017,1549.6273896999774,1550.6245547000435,1550.6245547000435,1550.6412636000314,1551.6564814999583,space,1.0263282000087202,None,1551.6569768000045,1552.3701748666392,1552.684996099968,1552.6701861000038,1552.6702522000414,1552.684996099968,1552.684996099968,1552.684996099968,1554.3353761999751,600,1,[1.6632681000046432],[1.6632790999719873],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.4,1000.0,exp,23,3,279,10,1554.3479224000475,,1554.336521899968,1554.3479224000475,1555.3451197000104,1555.3451197000104,1555.3618670999422,1555.612541099952,space,0.2561548000667244,None,1555.6133213999565,1556.0264523666158,1556.3419001999428,1556.3264391000266,1556.326466700004,1556.3419001999428,1556.3419001999428,1556.3419001999428,1558.2712465000222,300,1,[1.9432343000080436],[1.9432438999647275],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.7,400.0,unexp,23,4,280,2,1558.286482699972,,1558.2721959000337,1558.286482699972,1559.2836755000171,1559.2836755000171,1559.301224499999,1559.5840286999592,space,0.29112479998730123,None,1559.5848570999806,1560.2983096666906,1560.6130570000387,1560.598828999966,1560.5988515000208,1560.6130570000387,1560.6130570000387,1560.6130570000387,1563.959522499994,780,1,[3.3591162000084296],[3.3591270999750122],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.1,1000.0,exp,23,5,281,3,1563.9715268000145,,1563.9607372000464,1563.9715268000145,1564.968733500049,1564.968733500049,1564.985307899944,1565.2198657000554,space,0.24895569996442646,None,1565.2203638000065,1565.3345419666769,1565.666553200048,1565.6400561000337,1565.6400809999905,1565.666553200048,1565.666553200048,1565.666553200048,1568.2476287000463,400,1,[2.605977600091137],[2.6059885000577196],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.1,1000.0,exp,23,6,282,9,1568.2600739000482,,1568.2489340999746,1568.2600739000482,1569.256935900019,1569.256935900019,1569.2739796999958,1569.5747640999616,space,0.3076284999260679,None,1569.5752702999744,1569.6892972666576,1570.0047341000172,1569.9906402000342,1569.990674199944,1570.0047341000172,1570.0047341000172,1570.0047341000172,1572.6328555000364,300,1,[2.6401798999868333],[2.6401884999359027],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.4,400.0,unexp,23,7,283,1,1572.6478530000313,,1572.633846200013,1572.6478530000313,1573.6451806999394,1573.6451806999394,1573.6628367000376,1573.8956543000531,space,0.23915770009625703,None,1573.8961509999936,1574.3101636666145,1574.6255195999402,1574.609097800043,1574.609124700015,1574.6255195999402,1574.6255195999402,1574.6255195999402,1577.0036521000438,400,1,[2.39306829997804],[2.393076100037433],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.4,1000.0,exp,23,8,284,7,1577.0192798999487,,1577.0046016999404,1577.0192798999487,1578.0163696000236,1578.0163696000236,1578.0336481000413,1578.3170637000003,space,0.2957303998991847,None,1578.317557900038,1578.731015566624,1579.0465539999423,1579.031557099952,1579.0315823000274,1579.0465539999423,1579.0465539999423,1579.0465539999423,1581.0128026999882,400,1,[1.9795238999649882],[1.9795346000464633],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.1,1000.0,exp,23,9,285,6,1581.0240960999508,,1581.0138520999462,1581.0240960999508,1582.0214764000266,1582.0214764000266,1582.0382354000467,1583.4850733000203,space,1.4599895999999717,None,1583.4855703999638,1583.600159366619,1583.9169938000268,1583.8998536000145,1583.8998952999827,1583.9169938000268,1583.9169938000268,1583.9169938000268,1591.6997854000074,200,1,[7.798024500021711],[7.798035100102425],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.4,1000.0,exp,23,10,286,4,1591.7124602000113,,1591.7008060999797,1591.7124602000113,1592.7094686000491,1592.7094686000491,1592.7268539999495,1593.126326000027,space,0.4092625000048429,None,1593.1268327000435,1593.5407811666412,1593.8555734999827,1593.8410132999416,1593.8410403000307,1593.8555734999827,1593.8555734999827,1593.8555734999827,1597.431703600043,300,1,[3.5890031000599265],[3.5890156000386924],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.1,400.0,unexp,23,11,287,0,1597.4469131000224,,1597.4326752999914,1597.4469131000224,1598.4441260999884,1598.4441260999884,1598.4605535000446,1602.733420500008,space,4.279617000021972,None,1602.7339244000032,1602.84852146672,1603.164246899949,1603.1491225000354,1603.1491473999922,1603.164246899949,1603.164246899949,1603.164246899949,1607.1242996999645,100,1,[3.9736316999187693],[3.9736419999971986],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.4,1000.0,exp,24,0,288,10,1607.136885999993,,1607.1254529000144,1607.136885999993,1608.1345337000093,1608.1345337000093,1608.151606999978,1608.2682571999612,space,0.12587439990602434,None,1608.268763399974,1608.682610666616,1608.9975058000418,1608.9831164000207,1608.9831420999835,1608.9975058000418,1608.9975058000418,1608.9975058000418,1614.9531063000322,300,1,[5.968458599993028],[5.96846949995961],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.4,1000.0,exp,24,1,289,7,1614.9656686999951,,1614.954427699966,1614.9656686999951,1615.9626572999987,1615.9626572999987,1615.9792619000073,1616.030623599945,space,0.06698659993708134,None,1616.0311440999503,1616.445405366718,1616.7606612999807,1616.7458997000358,1616.745923599985,1616.7606612999807,1616.7606612999807,1616.7606612999807,1619.2925434000208,400,1,[2.545008199987933],[2.5450192000716925],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.1,1000.0,exp,24,2,290,6,1619.3036825999734,,1619.2935110000544,1619.3036825999734,1620.3008438000106,1620.3008438000106,1620.3174426999758,1620.6509456999484,space,0.3356128000887111,None,1620.6514412999968,1620.7663753667186,1621.081728500023,1621.062636400049,1621.0626786000212,1621.081728500023,1621.081728500023,1621.081728500023,1623.2316496000276,200,1,[2.1672066999599338],[2.1672173000406474],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.4,1000.0,exp,24,3,291,4,1623.2429113999824,,1623.2327732999693,1623.2429113999824,1624.240099799994,1624.240099799994,1624.2567719000508,1628.0976911000325,space,3.856287100003101,None,1628.098188599979,1628.5119187666608,1628.8271669999813,1628.8066472999635,1628.8066745000542,1628.8271669999813,1628.8271669999813,1628.8271669999813,1633.9982145999675,500,1,[5.189956899965182],[5.189966200035997],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.7,400.0,unexp,24,4,292,2,1634.013475099986,,1633.999237699958,1634.013475099986,1635.0106674000272,1635.0106674000272,1635.0273365999456,1635.6932158000418,space,0.6676020000595599,None,1635.693736300047,1636.4069812666896,1636.7385953999474,1636.7102876999998,1636.710314099968,1636.7385953999474,1636.7385953999474,1636.7385953999474,1639.2504888000549,800,1,[2.538587099988945],[2.5385952000506222],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.1,1000.0,exp,24,5,293,3,1639.2660237999517,,1639.2514343000366,1639.2660237999517,1640.2630306999781,1640.2630306999781,1640.2796750999405,1640.5807147999876,space,0.30487540003377944,None,1640.5812311999616,1640.6950982667079,1641.0274225000176,1640.998402199999,1640.9984444999718,1641.0274225000176,1641.0274225000176,1641.0274225000176,1644.87172320002,100,1,[3.871134000015445],[3.871144499978982],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
